,layer,similarity
80220,layer_28,0.08544921875
80221,layer_29,0.1693115234375
80222,layer_30,0.074462890625
80223,layer_31,0.0869140625
80224,layer_0,0.07183837890625
80225,layer_1,0.01528167724609375
80226,layer_2,0.059661865234375
80227,layer_3,0.060150146484375
80228,layer_4,0.08612060546875
80229,layer_5,0.052154541015625
80230,layer_6,0.026123046875
80231,layer_7,0.00609588623046875
80232,layer_8,0.00394439697265625
80233,layer_9,0.007572174072265625
80234,layer_10,0.0251007080078125
80235,layer_11,0.00760650634765625
80236,layer_12,0.0178985595703125
80237,layer_13,0.0217437744140625
80238,layer_14,0.0281829833984375
80239,layer_15,0.09747314453125
80240,layer_16,0.0960693359375
80241,layer_17,0.0188751220703125
80242,layer_18,0.0830078125
80243,layer_19,0.1380615234375
80244,layer_20,0.0916748046875
80245,layer_21,0.0845947265625
80246,layer_22,0.030548095703125
80247,layer_23,0.040771484375
80248,layer_24,0.059173583984375
80249,layer_25,0.0165863037109375
80250,layer_26,0.080322265625
80251,layer_27,0.06793212890625
80252,layer_28,0.09320068359375
80253,layer_29,0.178466796875
80254,layer_30,0.07879638671875
80255,layer_31,0.0748291015625
80256,layer_0,0.03009033203125
80257,layer_1,0.0171051025390625
80258,layer_2,0.0546875
80259,layer_3,0.0638427734375
80260,layer_4,0.071044921875
80261,layer_5,0.0760498046875
80262,layer_6,0.022552490234375
80263,layer_7,0.0027523040771484375
80264,layer_8,0.00762939453125
80265,layer_9,0.0024662017822265625
80266,layer_10,0.0196533203125
80267,layer_11,0.0045166015625
80268,layer_12,0.020294189453125
80269,layer_13,0.03167724609375
80270,layer_14,0.05242919921875
80271,layer_15,0.09100341796875
80272,layer_16,0.07928466796875
80273,layer_17,0.0031375885009765625
80274,layer_18,0.049713134765625
80275,layer_19,0.12451171875
80276,layer_20,0.05316162109375
80277,layer_21,0.05413818359375
80278,layer_22,0.0283355712890625
80279,layer_23,0.04083251953125
80280,layer_24,0.057373046875
80281,layer_25,0.0013532638549804688
80282,layer_26,0.060028076171875
80283,layer_27,0.0628662109375
80284,layer_28,0.057403564453125
80285,layer_29,0.156005859375
80286,layer_30,0.06732177734375
80287,layer_31,0.04656982421875
80288,layer_0,0.0017328262329101562
80289,layer_1,0.0206146240234375
80290,layer_2,0.06304931640625
80291,layer_3,0.053253173828125
80292,layer_4,0.0692138671875
80293,layer_5,0.10406494140625
80294,layer_6,0.0266876220703125
80295,layer_7,0.0124969482421875
80296,layer_8,0.0203094482421875
80297,layer_9,0.0014286041259765625
80298,layer_10,0.02972412109375
80299,layer_11,0.00359344482421875
80300,layer_12,0.017974853515625
80301,layer_13,0.01287841796875
80302,layer_14,0.048187255859375
80303,layer_15,0.10284423828125
80304,layer_16,0.0677490234375
80305,layer_17,0.0093994140625
80306,layer_18,0.04656982421875
80307,layer_19,0.10302734375
80308,layer_20,0.0501708984375
80309,layer_21,0.0599365234375
80310,layer_22,0.0007758140563964844
80311,layer_23,0.070556640625
80312,layer_24,0.0584716796875
80313,layer_25,0.004749298095703125
80314,layer_26,0.0238189697265625
80315,layer_27,0.07415771484375
80316,layer_28,0.0439453125
80317,layer_29,0.1502685546875
80318,layer_30,0.10107421875
80319,layer_31,0.02496337890625
80320,layer_0,0.0158538818359375
80321,layer_1,0.0023345947265625
80322,layer_2,0.07647705078125
80323,layer_3,0.0367431640625
80324,layer_4,0.07330322265625
80325,layer_5,0.0927734375
80326,layer_6,0.00476837158203125
80327,layer_7,0.01148223876953125
80328,layer_8,0.0080108642578125
80329,layer_9,0.0002396106719970703
80330,layer_10,0.0290069580078125
80331,layer_11,0.0110015869140625
80332,layer_12,0.01312255859375
80333,layer_13,0.01554107666015625
80334,layer_14,0.049163818359375
80335,layer_15,0.10479736328125
80336,layer_16,0.08013916015625
80337,layer_17,0.007587432861328125
80338,layer_18,0.051239013671875
80339,layer_19,0.126220703125
80340,layer_20,0.06292724609375
80341,layer_21,0.07135009765625
80342,layer_22,0.01348114013671875
80343,layer_23,0.042510986328125
80344,layer_24,0.042266845703125
80345,layer_25,0.0038623809814453125
80346,layer_26,0.04644775390625
80347,layer_27,0.04925537109375
80348,layer_28,0.08624267578125
80349,layer_29,0.1749267578125
80350,layer_30,0.07305908203125
80351,layer_31,0.07672119140625
80352,layer_0,0.0499267578125
80353,layer_1,0.0299530029296875
80354,layer_2,0.06640625
80355,layer_3,0.059967041015625
80356,layer_4,0.067626953125
80357,layer_5,0.09796142578125
80358,layer_6,0.004184722900390625
80359,layer_7,0.00893402099609375
80360,layer_8,0.00649261474609375
80361,layer_9,0.00870513916015625
80362,layer_10,0.033355712890625
80363,layer_11,0.0012760162353515625
80364,layer_12,0.024749755859375
80365,layer_13,0.01103973388671875
80366,layer_14,0.02728271484375
80367,layer_15,0.091796875
80368,layer_16,0.07440185546875
80369,layer_17,0.00882720947265625
80370,layer_18,0.038970947265625
80371,layer_19,0.1317138671875
80372,layer_20,0.04156494140625
80373,layer_21,0.08551025390625
80374,layer_22,0.02899169921875
80375,layer_23,0.01502227783203125
80376,layer_24,0.048858642578125
80377,layer_25,0.00038552284240722656
80378,layer_26,0.036865234375
80379,layer_27,0.0306396484375
80380,layer_28,0.07818603515625
80381,layer_29,0.1842041015625
80382,layer_30,0.0836181640625
80383,layer_31,0.1063232421875
80384,layer_0,0.052093505859375
80385,layer_1,0.0250244140625
80386,layer_2,0.034912109375
80387,layer_3,0.05206298828125
80388,layer_4,0.05450439453125
80389,layer_5,0.088623046875
80390,layer_6,0.00762939453125
80391,layer_7,0.010345458984375
80392,layer_8,0.01050567626953125
80393,layer_9,0.00275421142578125
80394,layer_10,0.0289306640625
80395,layer_11,0.01485443115234375
80396,layer_12,0.00020384788513183594
80397,layer_13,0.004360198974609375
80398,layer_14,0.0274658203125
80399,layer_15,0.1021728515625
80400,layer_16,0.0687255859375
80401,layer_17,0.006008148193359375
80402,layer_18,0.0426025390625
80403,layer_19,0.12225341796875
80404,layer_20,0.048675537109375
80405,layer_21,0.07720947265625
80406,layer_22,0.0165557861328125
80407,layer_23,0.0504150390625
80408,layer_24,0.0318603515625
80409,layer_25,0.0023517608642578125
80410,layer_26,0.0188751220703125
80411,layer_27,0.05035400390625
80412,layer_28,0.0308074951171875
80413,layer_29,0.139892578125
80414,layer_30,0.053436279296875
80415,layer_31,0.04229736328125
80416,layer_0,0.05419921875
80417,layer_1,0.00859832763671875
80418,layer_2,0.06072998046875
80419,layer_3,0.066162109375
80420,layer_4,0.057647705078125
80421,layer_5,0.082763671875
80422,layer_6,0.0262298583984375
80423,layer_7,0.01363372802734375
80424,layer_8,0.0225830078125
80425,layer_9,0.01142120361328125
80426,layer_10,0.0233001708984375
80427,layer_11,0.0017728805541992188
80428,layer_12,0.0087432861328125
80429,layer_13,0.01155853271484375
80430,layer_14,0.02459716796875
80431,layer_15,0.09039306640625
80432,layer_16,0.0721435546875
80433,layer_17,0.0031585693359375
80434,layer_18,0.0567626953125
80435,layer_19,0.12066650390625
80436,layer_20,0.05126953125
80437,layer_21,0.0882568359375
80438,layer_22,0.019287109375
80439,layer_23,0.046600341796875
80440,layer_24,0.0438232421875
80441,layer_25,0.00302886962890625
80442,layer_26,0.057647705078125
80443,layer_27,0.04638671875
80444,layer_28,0.06396484375
80445,layer_29,0.173828125
80446,layer_30,0.09033203125
80447,layer_31,0.0672607421875
80448,layer_0,0.054107666015625
80449,layer_1,0.00475311279296875
80450,layer_2,0.0693359375
80451,layer_3,0.054931640625
80452,layer_4,0.0693359375
80453,layer_5,0.08648681640625
80454,layer_6,0.01494598388671875
80455,layer_7,0.00170135498046875
80456,layer_8,0.0106048583984375
80457,layer_9,0.003414154052734375
80458,layer_10,0.0276641845703125
80459,layer_11,0.007442474365234375
80460,layer_12,0.014556884765625
80461,layer_13,0.0201568603515625
80462,layer_14,0.0270233154296875
80463,layer_15,0.09368896484375
80464,layer_16,0.0909423828125
80465,layer_17,0.004116058349609375
80466,layer_18,0.053741455078125
80467,layer_19,0.12939453125
80468,layer_20,0.06243896484375
80469,layer_21,0.08734130859375
80470,layer_22,0.015869140625
80471,layer_23,0.028839111328125
80472,layer_24,0.049407958984375
80473,layer_25,0.0002753734588623047
80474,layer_26,0.053924560546875
80475,layer_27,0.05670166015625
80476,layer_28,0.061920166015625
80477,layer_29,0.175048828125
80478,layer_30,0.0975341796875
80479,layer_31,0.04119873046875
80480,layer_0,0.0513916015625
80481,layer_1,0.016021728515625
80482,layer_2,0.055450439453125
80483,layer_3,0.0406494140625
80484,layer_4,0.0672607421875
80485,layer_5,0.08221435546875
80486,layer_6,0.003955841064453125
80487,layer_7,0.014556884765625
80488,layer_8,0.00850677490234375
80489,layer_9,0.0017175674438476562
80490,layer_10,0.037322998046875
80491,layer_11,0.01111602783203125
80492,layer_12,0.0152587890625
80493,layer_13,0.014801025390625
80494,layer_14,0.031707763671875
80495,layer_15,0.0860595703125
80496,layer_16,0.0738525390625
80497,layer_17,0.0023097991943359375
80498,layer_18,0.074951171875
80499,layer_19,0.138427734375
80500,layer_20,0.057586669921875
80501,layer_21,0.076171875
80502,layer_22,0.017608642578125
80503,layer_23,0.03448486328125
80504,layer_24,0.05499267578125
80505,layer_25,0.0008611679077148438
80506,layer_26,0.050201416015625
80507,layer_27,0.04229736328125
80508,layer_28,0.0711669921875
80509,layer_29,0.17333984375
80510,layer_30,0.0716552734375
80511,layer_31,0.02032470703125
80512,layer_0,0.0198974609375
80513,layer_1,0.005901336669921875
80514,layer_2,0.048126220703125
80515,layer_3,0.061553955078125
80516,layer_4,0.03997802734375
80517,layer_5,0.101318359375
80518,layer_6,0.0019140243530273438
80519,layer_7,0.00861358642578125
80520,layer_8,0.0178985595703125
80521,layer_9,0.010467529296875
80522,layer_10,0.03826904296875
80523,layer_11,0.01340484619140625
80524,layer_12,0.00843048095703125
80525,layer_13,0.016510009765625
80526,layer_14,0.025665283203125
80527,layer_15,0.0946044921875
80528,layer_16,0.0689697265625
80529,layer_17,0.0160675048828125
80530,layer_18,0.06475830078125
80531,layer_19,0.140625
80532,layer_20,0.0634765625
80533,layer_21,0.09173583984375
80534,layer_22,0.0070953369140625
80535,layer_23,0.047821044921875
80536,layer_24,0.05670166015625
80537,layer_25,0.0106964111328125
80538,layer_26,0.050048828125
80539,layer_27,0.058807373046875
80540,layer_28,0.0723876953125
80541,layer_29,0.1639404296875
80542,layer_30,0.08807373046875
80543,layer_31,0.062103271484375
80544,layer_0,0.0285491943359375
80545,layer_1,0.026702880859375
80546,layer_2,0.057159423828125
80547,layer_3,0.0478515625
80548,layer_4,0.060791015625
80549,layer_5,0.08056640625
80550,layer_6,0.018157958984375
80551,layer_7,0.004673004150390625
80552,layer_8,0.006134033203125
80553,layer_9,0.0026302337646484375
80554,layer_10,0.0394287109375
80555,layer_11,0.006397247314453125
80556,layer_12,0.0136871337890625
80557,layer_13,0.0164642333984375
80558,layer_14,0.034942626953125
80559,layer_15,0.09698486328125
80560,layer_16,0.0736083984375
80561,layer_17,0.0080413818359375
80562,layer_18,0.055999755859375
80563,layer_19,0.1279296875
80564,layer_20,0.0511474609375
80565,layer_21,0.07666015625
80566,layer_22,0.01557159423828125
80567,layer_23,0.057830810546875
80568,layer_24,0.056610107421875
80569,layer_25,0.01739501953125
80570,layer_26,0.033782958984375
80571,layer_27,0.06396484375
80572,layer_28,0.058624267578125
80573,layer_29,0.14453125
80574,layer_30,0.0753173828125
80575,layer_31,0.0828857421875
80576,layer_0,0.048675537109375
80577,layer_1,0.0101165771484375
80578,layer_2,0.08197021484375
80579,layer_3,0.061614990234375
80580,layer_4,0.06768798828125
80581,layer_5,0.07574462890625
80582,layer_6,0.0232696533203125
80583,layer_7,0.0149688720703125
80584,layer_8,0.0072174072265625
80585,layer_9,0.000797271728515625
80586,layer_10,0.03302001953125
80587,layer_11,0.0143280029296875
80588,layer_12,0.0085906982421875
80589,layer_13,0.0212554931640625
80590,layer_14,0.0201263427734375
80591,layer_15,0.10906982421875
80592,layer_16,0.0775146484375
80593,layer_17,0.01012420654296875
80594,layer_18,0.06439208984375
80595,layer_19,0.1414794921875
80596,layer_20,0.05731201171875
80597,layer_21,0.07196044921875
80598,layer_22,0.0270233154296875
80599,layer_23,0.03106689453125
80600,layer_24,0.03741455078125
80601,layer_25,0.01222991943359375
80602,layer_26,0.055755615234375
80603,layer_27,0.063232421875
80604,layer_28,0.09375
80605,layer_29,0.155517578125
80606,layer_30,0.06146240234375
80607,layer_31,0.0672607421875
80608,layer_0,0.06121826171875
80609,layer_1,0.042999267578125
80610,layer_2,0.057525634765625
80611,layer_3,0.0528564453125
80612,layer_4,0.08843994140625
80613,layer_5,0.0660400390625
80614,layer_6,0.01071929931640625
80615,layer_7,0.0006532669067382812
80616,layer_8,0.0037689208984375
80617,layer_9,0.0029754638671875
80618,layer_10,0.023468017578125
80619,layer_11,0.010528564453125
80620,layer_12,0.0169830322265625
80621,layer_13,0.00876617431640625
80622,layer_14,0.0289459228515625
80623,layer_15,0.09405517578125
80624,layer_16,0.083251953125
80625,layer_17,0.0091705322265625
80626,layer_18,0.06414794921875
80627,layer_19,0.1510009765625
80628,layer_20,0.068603515625
80629,layer_21,0.0830078125
80630,layer_22,0.0259857177734375
80631,layer_23,0.05804443359375
80632,layer_24,0.05950927734375
80633,layer_25,0.0084381103515625
80634,layer_26,0.060577392578125
80635,layer_27,0.072265625
80636,layer_28,0.06353759765625
80637,layer_29,0.1697998046875
80638,layer_30,0.050079345703125
80639,layer_31,0.0280303955078125
80640,layer_0,0.0506591796875
80641,layer_1,0.0253448486328125
80642,layer_2,0.07330322265625
80643,layer_3,0.06317138671875
80644,layer_4,0.083251953125
80645,layer_5,0.065673828125
80646,layer_6,0.00853729248046875
80647,layer_7,0.0045623779296875
80648,layer_8,0.00362396240234375
80649,layer_9,0.0021228790283203125
80650,layer_10,0.03192138671875
80651,layer_11,0.005146026611328125
80652,layer_12,0.01318359375
80653,layer_13,0.01251983642578125
80654,layer_14,0.026824951171875
80655,layer_15,0.09619140625
80656,layer_16,0.0782470703125
80657,layer_17,0.005870819091796875
80658,layer_18,0.06939697265625
80659,layer_19,0.1419677734375
80660,layer_20,0.06854248046875
80661,layer_21,0.0765380859375
80662,layer_22,0.0080108642578125
80663,layer_23,0.0562744140625
80664,layer_24,0.06195068359375
80665,layer_25,0.0032444000244140625
80666,layer_26,0.054962158203125
80667,layer_27,0.074462890625
80668,layer_28,0.060791015625
80669,layer_29,0.137939453125
80670,layer_30,0.0513916015625
80671,layer_31,0.04779052734375
80672,layer_0,0.041534423828125
80673,layer_1,0.0213623046875
80674,layer_2,0.06610107421875
80675,layer_3,0.04302978515625
80676,layer_4,0.08282470703125
80677,layer_5,0.07733154296875
80678,layer_6,0.012451171875
80679,layer_7,0.0214385986328125
80680,layer_8,0.0206146240234375
80681,layer_9,0.0028972625732421875
80682,layer_10,0.0256805419921875
80683,layer_11,0.001850128173828125
80684,layer_12,0.00879669189453125
80685,layer_13,0.01190948486328125
80686,layer_14,0.039215087890625
80687,layer_15,0.08892822265625
80688,layer_16,0.07421875
80689,layer_17,0.0073699951171875
80690,layer_18,0.05853271484375
80691,layer_19,0.147705078125
80692,layer_20,0.0687255859375
80693,layer_21,0.07421875
80694,layer_22,0.01317596435546875
80695,layer_23,0.04095458984375
80696,layer_24,0.062408447265625
80697,layer_25,0.005779266357421875
80698,layer_26,0.04608154296875
80699,layer_27,0.07135009765625
80700,layer_28,0.06402587890625
80701,layer_29,0.14794921875
80702,layer_30,0.09161376953125
80703,layer_31,0.019256591796875
80704,layer_0,0.03594970703125
80705,layer_1,0.020599365234375
80706,layer_2,0.072509765625
80707,layer_3,0.0531005859375
80708,layer_4,0.08184814453125
80709,layer_5,0.068115234375
80710,layer_6,0.0179901123046875
80711,layer_7,0.004852294921875
80712,layer_8,0.006946563720703125
80713,layer_9,0.007373809814453125
80714,layer_10,0.0253448486328125
80715,layer_11,0.00704193115234375
80716,layer_12,0.01105499267578125
80717,layer_13,0.014739990234375
80718,layer_14,0.0182342529296875
80719,layer_15,0.1026611328125
80720,layer_16,0.09100341796875
80721,layer_17,0.0003185272216796875
80722,layer_18,0.07513427734375
80723,layer_19,0.1439208984375
80724,layer_20,0.06719970703125
80725,layer_21,0.07733154296875
80726,layer_22,0.00995635986328125
80727,layer_23,0.056427001953125
80728,layer_24,0.06878662109375
80729,layer_25,0.0006508827209472656
80730,layer_26,0.053619384765625
80731,layer_27,0.08123779296875
80732,layer_28,0.0750732421875
80733,layer_29,0.1417236328125
80734,layer_30,0.0814208984375
80735,layer_31,0.049072265625
80736,layer_0,0.042022705078125
80737,layer_1,0.004695892333984375
80738,layer_2,0.052764892578125
80739,layer_3,0.03680419921875
80740,layer_4,0.061981201171875
80741,layer_5,0.08612060546875
80742,layer_6,0.0005807876586914062
80743,layer_7,0.0023059844970703125
80744,layer_8,0.0012407302856445312
80745,layer_9,0.008514404296875
80746,layer_10,0.03662109375
80747,layer_11,0.0046539306640625
80748,layer_12,0.0247955322265625
80749,layer_13,0.005214691162109375
80750,layer_14,0.033721923828125
80751,layer_15,0.0928955078125
80752,layer_16,0.0650634765625
80753,layer_17,0.0119171142578125
80754,layer_18,0.063232421875
80755,layer_19,0.1343994140625
80756,layer_20,0.061676025390625
80757,layer_21,0.08050537109375
80758,layer_22,0.01006317138671875
80759,layer_23,0.05889892578125
80760,layer_24,0.0706787109375
80761,layer_25,0.00527191162109375
80762,layer_26,0.04571533203125
80763,layer_27,0.0748291015625
80764,layer_28,0.0611572265625
80765,layer_29,0.1566162109375
80766,layer_30,0.07379150390625
80767,layer_31,0.08148193359375
80768,layer_0,0.031402587890625
80769,layer_1,0.039581298828125
80770,layer_2,0.062347412109375
80771,layer_3,0.048614501953125
80772,layer_4,0.061309814453125
80773,layer_5,0.0887451171875
80774,layer_6,0.016998291015625
80775,layer_7,0.0090789794921875
80776,layer_8,0.0039520263671875
80777,layer_9,0.004726409912109375
80778,layer_10,0.037689208984375
80779,layer_11,0.0213623046875
80780,layer_12,0.0084991455078125
80781,layer_13,0.0032253265380859375
80782,layer_14,0.0272216796875
80783,layer_15,0.0821533203125
80784,layer_16,0.06964111328125
80785,layer_17,0.0035381317138671875
80786,layer_18,0.04229736328125
80787,layer_19,0.12176513671875
80788,layer_20,0.043365478515625
80789,layer_21,0.07177734375
80790,layer_22,0.0216064453125
80791,layer_23,0.043060302734375
80792,layer_24,0.05108642578125
80793,layer_25,0.002513885498046875
80794,layer_26,0.038970947265625
80795,layer_27,0.045013427734375
80796,layer_28,0.055816650390625
80797,layer_29,0.1407470703125
80798,layer_30,0.08074951171875
80799,layer_31,0.07891845703125
80800,layer_0,0.037261962890625
80801,layer_1,0.04925537109375
80802,layer_2,0.07427978515625
80803,layer_3,0.054779052734375
80804,layer_4,0.0863037109375
80805,layer_5,0.0936279296875
80806,layer_6,0.022705078125
80807,layer_7,0.003849029541015625
80808,layer_8,0.004238128662109375
80809,layer_9,0.0038013458251953125
80810,layer_10,0.04840087890625
80811,layer_11,0.01552581787109375
80812,layer_12,0.0100860595703125
80813,layer_13,0.00199127197265625
80814,layer_14,0.0293426513671875
80815,layer_15,0.08587646484375
80816,layer_16,0.0692138671875
80817,layer_17,0.00357818603515625
80818,layer_18,0.051910400390625
80819,layer_19,0.1380615234375
80820,layer_20,0.05560302734375
80821,layer_21,0.073974609375
80822,layer_22,0.01038360595703125
80823,layer_23,0.065185546875
80824,layer_24,0.040130615234375
80825,layer_25,0.00029277801513671875
80826,layer_26,0.04351806640625
80827,layer_27,0.03546142578125
80828,layer_28,0.05084228515625
80829,layer_29,0.1514892578125
80830,layer_30,0.08349609375
80831,layer_31,0.07037353515625
80832,layer_0,0.08282470703125
80833,layer_1,0.02081298828125
80834,layer_2,0.05157470703125
80835,layer_3,0.050933837890625
80836,layer_4,0.06591796875
80837,layer_5,0.0679931640625
80838,layer_6,0.00689697265625
80839,layer_7,0.003627777099609375
80840,layer_8,0.0016584396362304688
80841,layer_9,0.0017604827880859375
80842,layer_10,0.036468505859375
80843,layer_11,0.007904052734375
80844,layer_12,0.0044097900390625
80845,layer_13,0.0142669677734375
80846,layer_14,0.0276641845703125
80847,layer_15,0.08929443359375
80848,layer_16,0.0797119140625
80849,layer_17,0.0064849853515625
80850,layer_18,0.06756591796875
80851,layer_19,0.1546630859375
80852,layer_20,0.059417724609375
80853,layer_21,0.09027099609375
80854,layer_22,0.013092041015625
80855,layer_23,0.045379638671875
80856,layer_24,0.048675537109375
80857,layer_25,0.01183319091796875
80858,layer_26,0.058990478515625
80859,layer_27,0.052764892578125
80860,layer_28,0.07171630859375
80861,layer_29,0.15185546875
80862,layer_30,0.06988525390625
80863,layer_31,0.0628662109375
80864,layer_0,0.042999267578125
80865,layer_1,0.0167999267578125
80866,layer_2,0.04541015625
80867,layer_3,0.036102294921875
80868,layer_4,0.061859130859375
80869,layer_5,0.071044921875
80870,layer_6,0.00887298583984375
80871,layer_7,0.0197601318359375
80872,layer_8,0.01285552978515625
80873,layer_9,0.0201263427734375
80874,layer_10,0.050262451171875
80875,layer_11,0.0162811279296875
80876,layer_12,0.003143310546875
80877,layer_13,0.004444122314453125
80878,layer_14,0.033935546875
80879,layer_15,0.08148193359375
80880,layer_16,0.10284423828125
80881,layer_17,0.00949859619140625
80882,layer_18,0.0780029296875
80883,layer_19,0.1478271484375
80884,layer_20,0.053619384765625
80885,layer_21,0.06219482421875
80886,layer_22,0.007717132568359375
80887,layer_23,0.04315185546875
80888,layer_24,0.058197021484375
80889,layer_25,0.01041412353515625
80890,layer_26,0.037933349609375
80891,layer_27,0.05072021484375
80892,layer_28,0.05419921875
80893,layer_29,0.143798828125
80894,layer_30,0.0538330078125
80895,layer_31,0.029144287109375
80896,layer_0,0.0445556640625
80897,layer_1,0.015350341796875
80898,layer_2,0.050750732421875
80899,layer_3,0.049591064453125
80900,layer_4,0.04046630859375
80901,layer_5,0.08319091796875
80902,layer_6,0.01336669921875
80903,layer_7,0.02606201171875
80904,layer_8,0.017730712890625
80905,layer_9,0.0175628662109375
80906,layer_10,0.033477783203125
80907,layer_11,0.00795745849609375
80908,layer_12,0.00969696044921875
80909,layer_13,0.030792236328125
80910,layer_14,0.0478515625
80911,layer_15,0.08819580078125
80912,layer_16,0.08990478515625
80913,layer_17,0.0008988380432128906
80914,layer_18,0.07281494140625
80915,layer_19,0.123291015625
80916,layer_20,0.052825927734375
80917,layer_21,0.0714111328125
80918,layer_22,0.03338623046875
80919,layer_23,0.00989532470703125
80920,layer_24,0.04644775390625
80921,layer_25,0.0175018310546875
80922,layer_26,0.0267486572265625
80923,layer_27,0.0287017822265625
80924,layer_28,0.070068359375
80925,layer_29,0.1378173828125
80926,layer_30,0.054840087890625
80927,layer_31,0.046173095703125
80928,layer_0,0.056915283203125
80929,layer_1,0.02154541015625
80930,layer_2,0.059814453125
80931,layer_3,0.05841064453125
80932,layer_4,0.0325927734375
80933,layer_5,0.0718994140625
80934,layer_6,0.0002372264862060547
80935,layer_7,0.015380859375
80936,layer_8,0.006931304931640625
80937,layer_9,0.00469207763671875
80938,layer_10,0.036773681640625
80939,layer_11,0.007213592529296875
80940,layer_12,0.0104217529296875
80941,layer_13,0.01433563232421875
80942,layer_14,0.0440673828125
80943,layer_15,0.08367919921875
80944,layer_16,0.07183837890625
80945,layer_17,0.0017976760864257812
80946,layer_18,0.056854248046875
80947,layer_19,0.12548828125
80948,layer_20,0.054290771484375
80949,layer_21,0.06396484375
80950,layer_22,0.039520263671875
80951,layer_23,0.006336212158203125
80952,layer_24,0.049835205078125
80953,layer_25,0.0247039794921875
80954,layer_26,0.039215087890625
80955,layer_27,0.048492431640625
80956,layer_28,0.06390380859375
80957,layer_29,0.144775390625
80958,layer_30,0.039794921875
80959,layer_31,0.042327880859375
80960,layer_0,0.059539794921875
80961,layer_1,0.0210723876953125
80962,layer_2,0.048614501953125
80963,layer_3,0.045654296875
80964,layer_4,0.043975830078125
80965,layer_5,0.06256103515625
80966,layer_6,0.0145111083984375
80967,layer_7,0.01399993896484375
80968,layer_8,0.0179901123046875
80969,layer_9,0.0007677078247070312
80970,layer_10,0.03619384765625
80971,layer_11,0.01036834716796875
80972,layer_12,0.01508331298828125
80973,layer_13,0.01300811767578125
80974,layer_14,0.03271484375
80975,layer_15,0.07598876953125
80976,layer_16,0.091552734375
80977,layer_17,0.00841522216796875
80978,layer_18,0.07501220703125
80979,layer_19,0.1624755859375
80980,layer_20,0.08685302734375
80981,layer_21,0.091796875
80982,layer_22,0.032958984375
80983,layer_23,0.045989990234375
80984,layer_24,0.031585693359375
80985,layer_25,0.001171112060546875
80986,layer_26,0.054656982421875
80987,layer_27,0.056396484375
80988,layer_28,0.05474853515625
80989,layer_29,0.1695556640625
80990,layer_30,0.07781982421875
80991,layer_31,0.06011962890625
80992,layer_0,0.06591796875
80993,layer_1,0.01552581787109375
80994,layer_2,0.051605224609375
80995,layer_3,0.0423583984375
80996,layer_4,0.06719970703125
80997,layer_5,0.06842041015625
80998,layer_6,0.01446533203125
80999,layer_7,0.005397796630859375
81000,layer_8,0.0109100341796875
81001,layer_9,0.005126953125
81002,layer_10,0.029876708984375
81003,layer_11,0.00025081634521484375
81004,layer_12,0.020050048828125
81005,layer_13,0.021514892578125
81006,layer_14,0.0428466796875
81007,layer_15,0.09063720703125
81008,layer_16,0.0928955078125
81009,layer_17,0.010650634765625
81010,layer_18,0.059967041015625
81011,layer_19,0.1470947265625
81012,layer_20,0.06890869140625
81013,layer_21,0.08428955078125
81014,layer_22,0.0237884521484375
81015,layer_23,0.04608154296875
81016,layer_24,0.04644775390625
81017,layer_25,0.0009555816650390625
81018,layer_26,0.06671142578125
81019,layer_27,0.05633544921875
81020,layer_28,0.06036376953125
81021,layer_29,0.1650390625
81022,layer_30,0.048065185546875
81023,layer_31,0.056671142578125
81024,layer_0,0.04364013671875
81025,layer_1,0.0197906494140625
81026,layer_2,0.07769775390625
81027,layer_3,0.06085205078125
81028,layer_4,0.07611083984375
81029,layer_5,0.08807373046875
81030,layer_6,0.0219268798828125
81031,layer_7,0.0069580078125
81032,layer_8,0.00980377197265625
81033,layer_9,0.0128936767578125
81034,layer_10,0.037017822265625
81035,layer_11,0.004230499267578125
81036,layer_12,0.01456451416015625
81037,layer_13,0.02239990234375
81038,layer_14,0.047637939453125
81039,layer_15,0.0758056640625
81040,layer_16,0.0894775390625
81041,layer_17,0.0057830810546875
81042,layer_18,0.05889892578125
81043,layer_19,0.13427734375
81044,layer_20,0.034210205078125
81045,layer_21,0.0771484375
81046,layer_22,0.0295562744140625
81047,layer_23,0.037872314453125
81048,layer_24,0.05755615234375
81049,layer_25,0.0160064697265625
81050,layer_26,0.0538330078125
81051,layer_27,0.0626220703125
81052,layer_28,0.06396484375
81053,layer_29,0.154541015625
81054,layer_30,0.0809326171875
81055,layer_31,0.02142333984375
81056,layer_0,0.0208740234375
81057,layer_1,0.02239990234375
81058,layer_2,0.07537841796875
81059,layer_3,0.049652099609375
81060,layer_4,0.07769775390625
81061,layer_5,0.080810546875
81062,layer_6,0.0142974853515625
81063,layer_7,0.005863189697265625
81064,layer_8,0.01215362548828125
81065,layer_9,0.0010061264038085938
81066,layer_10,0.03302001953125
81067,layer_11,0.005954742431640625
81068,layer_12,0.019012451171875
81069,layer_13,0.0181427001953125
81070,layer_14,0.042572021484375
81071,layer_15,0.09552001953125
81072,layer_16,0.080078125
81073,layer_17,0.0032482147216796875
81074,layer_18,0.059356689453125
81075,layer_19,0.1392822265625
81076,layer_20,0.059173583984375
81077,layer_21,0.07501220703125
81078,layer_22,0.0178680419921875
81079,layer_23,0.0623779296875
81080,layer_24,0.0474853515625
81081,layer_25,0.0017070770263671875
81082,layer_26,0.032379150390625
81083,layer_27,0.058380126953125
